[2018-05-16 11:11:00,121] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 17:47:28,219] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 1, "status": "4", "room": "R123", "current_time": 1526464048, "start_time": "1526464034", "author": "", "name": "", "nick": "", "end_time": "1526550434", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526464048.22"}
[2018-05-16 17:47:29,372] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 17:47:29,376] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 17:47:29,376] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 17:47:29,376] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 17:47:29,379] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464049, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464049.38"}
[2018-05-16 17:47:29,382] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 1, "status": "4", "room": "R123", "current_time": 1526464049, "start_time": "1526464034", "author": "", "name": "", "nick": "", "end_time": "1526550434", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526464049.38"}
[2018-05-16 17:47:32,841] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 17:47:32,845] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 17:47:32,845] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 17:47:32,845] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 17:47:32,848] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464052, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464052.85"}
[2018-05-16 17:47:32,851] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 1, "status": "4", "room": "R123", "current_time": 1526464052, "start_time": "1526464034", "author": "", "name": "", "nick": "", "end_time": "1526550434", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526464052.85"}
[2018-05-16 17:47:43,337] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 17:47:43,341] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 17:47:43,342] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 17:47:43,342] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 17:47:43,345] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464063, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464063.34"}
[2018-05-16 17:47:43,345] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464063, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464063.34"}
[2018-05-16 17:47:43,348] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 2, "status": "4", "room": "R123", "current_time": 1526464063, "start_time": "1526464034", "author": "", "name": "", "nick": "", "end_time": "1526550434", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}, {"nick": "15608059720", "fullname": "15608059720", "avatar": "15608059720"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526464063.35"}
[2018-05-16 17:47:51,728] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464071, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464071.73"}
[2018-05-16 17:47:57,451] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 17:47:57,456] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 17:47:57,456] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 17:47:57,456] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 17:47:57,459] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464077, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464077.46"}
[2018-05-16 17:47:57,459] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464077, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464077.46"}
[2018-05-16 17:47:57,462] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 2, "status": "4", "room": "R123", "current_time": 1526464077, "start_time": "1526464034", "author": "", "name": "", "nick": "", "end_time": "1526550434", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}, {"nick": "15608059720", "fullname": "15608059720", "avatar": "15608059720"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526464077.46"}
[2018-05-16 17:47:59,731] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464079, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464079.73"}
[2018-05-16 17:48:00,679] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 17:48:00,683] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 17:48:00,683] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 17:48:00,684] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 17:48:00,688] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464080, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464080.69"}
[2018-05-16 17:48:00,688] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464080, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464080.69"}
[2018-05-16 17:48:00,692] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 2, "status": "4", "room": "R123", "current_time": 1526464080, "start_time": "1526464034", "author": "", "name": "", "nick": "", "end_time": "1526550434", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}, {"nick": "15608059720", "fullname": "15608059720", "avatar": "15608059720"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526464080.69"}
[2018-05-16 17:48:01,136] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464081, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464081.14"}
[2018-05-16 17:48:01,931] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 17:48:01,935] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 17:48:01,935] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 17:48:01,935] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 17:48:01,938] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464081, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464081.94"}
[2018-05-16 17:48:01,938] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464081, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464081.94"}
[2018-05-16 17:48:01,942] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 2, "status": "4", "room": "R123", "current_time": 1526464081, "start_time": "1526464034", "author": "", "name": "", "nick": "", "end_time": "1526550434", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}, {"nick": "15608059720", "fullname": "15608059720", "avatar": "15608059720"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526464081.94"}
[2018-05-16 17:48:06,271] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464086, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464086.27"}
[2018-05-16 17:48:16,007] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 17:48:16,011] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 17:48:16,011] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 17:48:16,012] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 17:48:16,015] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464096, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464096.01"}
[2018-05-16 17:48:16,015] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464096, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464096.01"}
[2018-05-16 17:48:16,018] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 2, "status": "4", "room": "R123", "current_time": 1526464096, "start_time": "1526464034", "author": "", "name": "", "nick": "", "end_time": "1526550434", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}, {"nick": "15608059720", "fullname": "15608059720", "avatar": "15608059720"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526464096.02"}
[2018-05-16 17:48:17,866] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464097, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464097.87"}
[2018-05-16 17:48:19,032] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 17:48:19,037] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 17:48:19,037] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 17:48:19,037] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 17:48:19,040] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464099, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464099.04"}
[2018-05-16 17:48:19,040] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464099, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464099.04"}
[2018-05-16 17:48:19,045] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 2, "status": "4", "room": "R123", "current_time": 1526464099, "start_time": "1526464034", "author": "", "name": "", "nick": "", "end_time": "1526550434", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}, {"nick": "15608059720", "fullname": "15608059720", "avatar": "15608059720"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526464099.04"}
[2018-05-16 17:48:19,597] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464099, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464099.6"}
[2018-05-16 17:48:20,304] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 17:48:20,308] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 17:48:20,309] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 17:48:20,309] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 17:48:20,313] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464100, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464100.31"}
[2018-05-16 17:48:20,313] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526464100, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526464100.31"}
[2018-05-16 17:48:20,317] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 2, "status": "4", "room": "R123", "current_time": 1526464100, "start_time": "1526464034", "author": "", "name": "", "nick": "", "end_time": "1526550434", "members": [{"nick": "\u76ae\u76ae", "fullname": "13888888888", "avatar": "/s/image/avatar.png"}, {"nick": "15608059720", "fullname": "15608059720", "avatar": "15608059720"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526464100.32"}
[2018-05-16 18:41:40,495] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526467300, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526467300.47"}
[2018-05-16 18:41:42,647] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 18:41:42,663] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 18:41:42,663] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 18:41:42,664] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 18:41:42,706] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526467302, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526467302.71"}
[2018-05-16 18:41:42,707] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526467302, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526467302.71"}
[2018-05-16 18:41:42,711] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 1, "status": "4", "room": "R123", "current_time": 1526467302, "start_time": "1526464034", "author": "", "name": "", "nick": "", "end_time": "1526550434", "members": [{"nick": "15608059720", "fullname": "15608059720", "avatar": "15608059720"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526467302.71"}
[2018-05-16 18:42:24,965] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526467344, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526467344.97"}
[2018-05-16 18:42:36,625] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 18:42:36,630] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 18:42:36,631] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 18:42:36,631] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 18:42:36,634] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526467356, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526467356.63"}
[2018-05-16 18:42:36,634] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"status": "4", "current_time": 1526467356, "name": "", "author": "", "start_time": "1526464034", "nick": "", "end_time": "1526550434", "sid": "0", "duration": "86400", "fullname": "", "room": "R123"}, "message": "success", "timestamp": "1526467356.63"}
[2018-05-16 18:42:36,639] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 1, "status": "4", "room": "R123", "current_time": 1526467356, "start_time": "1526464034", "author": "", "name": "", "nick": "", "end_time": "1526550434", "members": [{"nick": "15608059720", "fullname": "15608059720", "avatar": "15608059720"}], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526467356.64"}
[2018-05-16 18:48:20,599] [INFO   ] [client:client.py-on_recv_msg-51] web socket connection have disconnect, reconnect
[2018-05-16 18:48:20,620] [INFO   ] [client:client.py-on_recv_msg-51] web socket connection have disconnect, reconnect
[2018-05-16 18:48:32,605] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 18:48:32,610] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 18:48:32,611] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "15608059720", "token": "123", "room": "R123"}
[2018-05-16 18:48:32,611] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 18:48:32,663] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 0, "status": "4", "room": "R123", "current_time": 1526467712, "start_time": "1526467712", "author": "", "name": "", "nick": "", "end_time": "1526554112", "members": [], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526467712.66"}
[2018-05-16 18:48:32,666] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 0, "status": "4", "room": "R123", "current_time": 1526467712, "start_time": "1526467712", "author": "", "name": "", "nick": "", "end_time": "1526554112", "members": [], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526467712.67"}
[2018-05-16 18:49:06,025] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 18:49:06,030] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 18:49:06,030] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 18:49:06,031] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 18:49:06,037] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 0, "status": "4", "room": "R123", "current_time": 1526467746, "start_time": "1526467712", "author": "", "name": "", "nick": "", "end_time": "1526554112", "members": [], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526467746.04"}
[2018-05-16 18:49:06,037] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 0, "status": "4", "room": "R123", "current_time": 1526467746, "start_time": "1526467712", "author": "", "name": "", "nick": "", "end_time": "1526554112", "members": [], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526467746.04"}
[2018-05-16 18:49:06,040] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 0, "status": "4", "room": "R123", "current_time": 1526467746, "start_time": "1526467712", "author": "", "name": "", "nick": "", "end_time": "1526554112", "members": [], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526467746.04"}
[2018-05-16 18:49:29,104] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 0, "status": "4", "room": "R123", "current_time": 1526467769, "start_time": "1526467712", "author": "", "name": "", "nick": "", "end_time": "1526554112", "members": [], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526467769.1"}
[2018-05-16 18:51:21,403] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 18:51:21,411] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 18:51:21,411] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 18:51:21,411] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 18:51:21,443] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 0, "status": "4", "room": "R123", "current_time": 1526467881, "start_time": "1526467881", "author": "", "name": "", "nick": "", "end_time": "1526554281", "members": [], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526467881.44"}
[2018-05-16 18:51:21,446] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 0, "status": "4", "room": "R123", "current_time": 1526467881, "start_time": "1526467881", "author": "", "name": "", "nick": "", "end_time": "1526554281", "members": [], "sid": "0", "duration": "86400", "fullname": "", "songs": []}, "message": "success", "timestamp": "1526467881.45"}
[2018-05-16 18:51:40,498] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 18:51:40,504] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 18:51:40,504] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 18:51:40,505] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 18:51:40,511] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 0, "current_time": 1526467900, "room": "R123", "members": [], "songs": []}, "message": "success", "timestamp": "1526467900.51"}
[2018-05-16 18:51:40,514] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 0, "current_time": 1526467900, "room": "R123", "members": [], "songs": []}, "message": "success", "timestamp": "1526467900.51"}
[2018-05-16 18:52:13,772] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 18:52:13,778] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 18:52:13,779] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 18:52:13,779] [INFO   ] [client:client.py-start-91] connect server success:ws://127.0.0.1:8888/
[2018-05-16 18:52:13,786] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 0, "current_time": 1526467933, "room": "R123", "members": [], "songs": []}, "message": "success", "timestamp": "1526467933.79"}
[2018-05-16 18:52:13,789] [INFO   ] [client:client.py-on_recv_msg-55] receive message = {"status": 0, "body": {"count": 0, "current_time": 1526467933, "room": "R123", "members": [], "songs": []}, "message": "success", "timestamp": "1526467933.79"}
[2018-05-16 18:53:09,987] [INFO   ] [client:client.py-init_logging-34] Current log level is : INFO
[2018-05-16 18:53:09,996] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "join", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
[2018-05-16 18:53:09,996] [INFO   ] [client:client.py-send_data-99] will post device central :{"action": "status", "body": "xx", "fullname": "13888888888", "token": "13888888888", "room": "R123"}
